title,date,star,text
Je viens de resilier orange bank,2019-03-12T07:18:39Z,1,"Je viens de resilier orange bank. L application est inaccessible depuis 15 jours. Bug prise en charge par le service informatique, aucun appel, tchat avec djingo nul en automate. Tchat possible 1 mn d attente mais en realite 10mn , téléphone inaccessible. Il n y a aucun service.Le plus dramatique c est qu il faut une application pour avoir ses comptes, rien sur internet si application ne fonctionne pas. Veritable danger a mes yeux. C est limite de l’escroquerie n y allez pas!!!"
Aucune prise en charge,2019-03-11T10:37:03Z,1,"Aucune prise en charge, ils clôturent vos demandes et les mettent comme traitées alors qu'ils n'ont rien fait. Je me suis retrouvée avec un découvert de 800 euros Alors que jetais a 500km de chez moi à cause d'une erreur de leur part. Documents manquant sur le compte client (manque les relevés de certains mois). Inacceptable, à fuir."
Comme beaucoup de commentaires…,2019-03-07T21:45:04Z,1,"Comme beaucoup de commentaires précédents j'ai une mauvaise expérience avec Orange Bank. Je n'ai jamais reçu de carte, cela fait plusieurs mois (j'ai créer mon compte fin Aout) que ma carte est en cours de création. Peu importe je suis chez orange bank pour Apple Pay... Je viens de mettre 80 euros sur mon compte avec la nouvelle fonctionnalité de paiement par carte ""paiement non abouti"" donc pas crédité sur le compte Orange Bank. Par contre j'ai été débité de mon autre compte. Merci Orange Bank qui me fait disparaitre mon argent. Contact du service client toujours pas de réponse (quand je les avaient contactés pour ma carte ils ont bien pris 2/3 semaines pour me répondre et la solution était de moi dire que j'avais perdu la carte pour qu'ils m'en refassent une...). Je suis étudiant m'enlever 80 euros comme ça je le vis très mal, vraiment pas merci Orange Bank."
je nai jamais vu plus nul !,2019-03-04T09:42:41Z,1,"je nai jamais vu plus nul !! depuis un mois jessaie de les joindre par telephone cela coupe au bout dune attente de 7 mn ou tout simplement on me dit des le depart que tout le monde est ligne, orange bank annule sans prevenir ma carte du jour au lendemain et pas de reponses aux messages...A FUIR ET SANS HESITE UNE HONTE"
Pire banque qui soit,2019-03-02T14:57:31Z,1,"Pire banque qui soit, tu trouve qu'il manque de l'argent sur ton compte et impossoble de les joindre par téléphone et après tu fais un reclamation sur l'appli qu'ils vont traiter dans deux semaines. Tu fais des virement et ils envoient pas au bon destinataire. Une source de stress voila ce que c'est Orange bank"
Très très mauvais,2019-02-25T07:36:17Z,1,"Très très mauvais ! Je tente depuis 6 mois de récupérer des fonds sur un PEE à la rentabilité catastrophique, largement négative. Tout est verrouillé pour vous en empêcher. Actuellement il ne réponde même plus, sur leur site, à mes demande de mots de passe. A part avocat, je ne sais plus quoi faire. Je ne sais pas où il faut aller, toutes ces banques sont des grosses machines à fric, qui attirent le client avec des énormes campagnes de communication mensongères. Et après tu subis leur dictate."
Les délais de réponse aux demandes sur…,2019-02-05T22:00:59Z,2,"Les délais de réponse aux demandes sur l'application sont bientôt aussi longues que les réponses de la CAF, c'est de pire en pire :( ... Ça fait pas honneur à leur slogan 'la banque maintenant'..."
Orange Bank est un service inacceptable…,2019-01-28T09:52:35Z,1,"Orange Bank est un service inacceptable !J'ai ouvert mon compte en septembre. Il se sont trompé dans mon code postal et je n'ai jamais reçu ma carte bleue, je n'ai jamais reçu l'offre de bienvenue parcontre j'ai eu droit de payer les frais bancaires de 5 euros ! Je les ai appelé au moins 30 fois mais n'' ai jamais réussi à les joindre et le pompon c'est lors d'un plein de carburant j'ai été débité 2 fois de la meme somme !!!!!Impossible de les joindre, impossible de se plaindre et impossible de cloturer le compte !!!!!A FUIR !!!!!!!!"
Orange bank est à fuir.,2019-01-25T21:48:17Z,1,"Orange bank est un service à fuir.Tout d'abord ils attirent le clients avec de belles offres mais ne tiennent pas leur engagement. Le service client est INEXISTANT. Ne leur confiez surtout pas d'argent. J'avais l'intention au depart d'y domicilier mon salaire en moins d'un mois ils ont réussi à me convaincre du contraire.Quand on a yn problème, aucune réponse au téléphone le système de hotline raccroche au nez car tous les conseillers sont occu6 aucune réponse au message même après 1 mois.....En fait il n'y a peut-être qu'une seule personne au service client....Ne vous faites pas attraper, le service est INEXISTANT. Ils cherchent simplement à avoir de nouveaux clients, une fois inscrit vous n'existez plus.Cette banque donneen plus une image catastrophique à Orange."
Cette néo banque est encore trop jeune…,2019-01-22T13:40:09Z,1,"Cette néo banque est encore trop jeune pour pouvoir proposer un service de qualité. En effet, bon nombre de points sont négatifs. A commencer par l'ouverture du compte où j'ai dû m'y reprendre à 3 fois car cela n'arrêtait pas de beuguer. L'application est à revoir car elle est lente et non intuitive. Il faut également utiliser sa carte bancaire 3 fois pour ne pas avoir de frais bancaires. C'est pour ces 2 dernières raisons que j'ai décidé de clôturer mon compte. Et ce qui m'a conforté dans mon choix c'est que le service client est absolument déplorable ! En boutique ils disent qu'ils ne peuvent pas s'occuper d'une clôture ou autre, et ils renvoient le pot de pus au service client qui lui est injoignable. Je les ai appelé une trentaine de fois et je n'ai jamais réussi à les avoir, à croire que tout le monde se décide à appeler Orange bank au même moment, ou alors il n'y a qu'un seul conseiller.. Enfin pour la clôture, je pense qu'il doit y avoir un délai mais mon compte a été clôturé au bout de 3 semaines après 3 demandes... Bref c'est honteux ! Les seuls points positifs sont le solde instantané du compte, ainsi que la rapidité des virements, la prime à l'ouverture, et la restitution du solde restant sur mon compte dans un délai relativement court.. Mise à part ça je déconseille fortement car ce n'est pas encore au point.. Je suis déçu de mon expérience Orange bank."
orange bank ne s occupe pas des clients,2019-01-16T18:01:46Z,1,"Tres déçu, orange bank ne rappelle pas , ne s occupe pas de ses client , depuis 5 jours je nai plus acces a mon compte , personne ne vous rappelle , gilles paris , 31300 toulouse sur le tchat impossible de joindre un expert , je multiplierai ce post a des milliers d exemplaires si personne ne s occupe de mon problème de connexion"
OrangeBank c'est pas bien,2019-01-16T09:33:06Z,1,"Bonjour,Toujours la même histoire, aucun expert disponible, aucune réponse à ma problématique de carte défectueuse.Donc je vais fermer mon compte.Je ne vous remercie pas Orange Bank"
depot de cheques,2019-01-15T10:07:31Z,1,Les chèques envoyés à orange Bank pour être crédités sur mon compte sont pris en compte dans des délais inadmissibles
Impossible de joindre un conseiller,2019-01-15T09:05:00Z,1,"Comme Boursorama Banque, Orange Bank est sur le même chemin.Impossible de joindre un conseiller (par chat, vous aurez droit au robot qui ne répond pas à vos questions, et par téléphone, il y a trop d'attentes).Vous envoyez donc une demande en ligne, qui 21 jours plus tard, ne sera toujours pas traitée !J'ai demandé la fermeture de mon compte le 12 décembre, et je n'ai toujours pas eu de réponses !A fuir"
Mon ampli est bloquée depuis 17 jours,2019-01-14T19:47:01Z,1,"Mon ampli est bloquée depuis 17 jours : je ne peux plus suivre mes comptes, faire de virements,… A chaque fois que j'ai réussi à joindre un ""expert"", au bout de 2 h de tentatives, j'ai eu la même réponse : les techniciens s'en occupent et on vous rappelle. J'attends toujours l'appel et la solution des techniciens ! j'ai déposé des chèques et comme ils sont en vérification pendant au moins 10 jours, je ne peux plus utiliser ma CB. Ça n'est pas précisé dans leur contrat ! Cette banque est nulle. J'ai de l'argent sur mon compte et je ne peux pas y accéder. je vais envoyer un recommandé à l'ACPR, organisme dépendant de la Banque de France, chargé de contrôler les abus des banques vis-à-vis de la clientèle. Et copie au siège d'orange. Ils vont peut-être se bouger !!!"
Client depuis le début.,2019-01-11T22:31:54Z,5,Client depuis le début.Gratuit. Marche bien.
Franchement il faut pas confier vos…,2019-01-11T11:52:27Z,1,Franchement il faut pas confier vos économies a cette banque trop compliquée service client qu'on peut pas joindre des cheques qui sont pas encaissable ou qui mettent du temps pour etre encaisse je suis decu je vais cloturer ce compte
J'aurais bien voulu vous en parler .....,2019-01-09T15:41:21Z,1,"Bonjour,J'aurais bien voulu vous raconter mon expérience en tant que client chez Orangebank, mais ça ne va pas être possible. Je n'ai jamais réussi à m'inscrire. Une des pièces justificatives que j'essayais de fournir a été refusée a 5 reprises. Il se trouve qu'il s'agissait de mon avis d'imposition émanant directement du site des impôts, je ne vois pas comment fournir une pièce plus authentique que celle-ci ... Au bout de 3 semaines de tentatives veines de joindre le service client par mail, téléphone, tchat, eh bien ... j'ai abandonné et je me suis tourné vers ""Hello bank"" (BNP je crois). Peut-être que je vous en parlerai d'ici quelques semaines."
Je suis passée de Groupama banque à…,2018-11-28T13:00:01Z,1,"Je suis passée de Groupama banque à Orange bank sans rien demander.J'ai reçu un courrier (qui m'a été facturé 15€) me disant que mon compte était à découvert depuis plus de 30 jours. Après un découvert de quelques jours de quelques euros, mon compte avait été re-crédité de presque 6000 €. Mauvaise foi des personnes qui vous répondent par mail : ""si on vous a envoyé ce courrier, c'est qu'il y avait une raison"". Aucun regard porté sur le compte pour détailler mes propos, agressivité, aucun respect ni empathie,Au final, ils m'ont remboursée sous la dénomination ""geste commercial"". Pourquoi pas plutôt ""erreur de la banque en votre faveur"".Toutes les réponses ""inappropriées""de leur ""conseiller"" ont disparu...BANQUE A FUIR d'ailleurs, n'a rien d'une banque"
Après quelques petits problèmes,2018-11-25T05:58:33Z,4,"Après quelques petits problèmes, plusieurs recherches, j'ai réussi à bien me servir de mon compte je suis depuis peu chez orange bank donc je préfère attendre encore un peu pour dire que je suis complètement satisfaite, mais c'est sur la bonne voie. 👍"
Bonjour j ai ouvert un compte chez…,2018-11-15T14:39:53Z,5,Bonjour j ai ouvert un compte chez Orange c est top un bémol j attend toujours mes 40 euros de cadeau sinon tout est top
Nul de chez nul,2018-11-11T16:20:29Z,1,Nul de chez nulRecommandation.... Ne pas ouvrir de compteService client O pointéFUYEZ FUYEZ
Pour l'ouverture de compte je n'ai pas…,2018-10-24T18:31:09Z,2,"Pour l'ouverture de compte je n'ai pas rencontré de problème. En banque secondaire là on peut mettre 5 étoiles pour des achats, retraits peu importants. Les virements émis par des tiers vers OB sont reçus rapidement perçus. En revanche les opérations non abouties sont déduites du solde réel et mis en attente pendant 14 jours ouvrés (ne pas compter les weekend).Et là cela peut être un réel problème pour le quotidien.Je ne sais pas comment cela se passe au niveau des chèques mais apparemment il y a aussi des soucis.Il faut bien faire attention à qui l'on confie notre argent."
